manzana_censal_residencia;n;criterio
13601011004038;2;No
13601011004039;2;No
13601031001016;2;No
13601031002008;2;No
13601031002023;2;No
13601031002024;2;No
13601032006040;2;No
13601041001010;2;No
13601041001500;2;No
13601041001501;2;No
13601041002003;2;No
13601041002023;2;No
13601041002028;2;No
13601041002043;2;No
13601041003002;2;No
13601041003005;2;No
13601041003012;2;No
13601041003043;2;No
13601041004014;2;No
13601041004034;2;No
13601041004035;2;No
13601041004036;2;No
13601041005005;2;No
13602011001020;2;No
13602011005001;2;No
13602011005005;2;No
13602011005013;2;No
13602011005031;2;No
13602011005500;2;No
13602011006019;2;No
13603021002025;2;No
13603021002033;2;No
13603021002038;2;No
13603021003011;2;No
13603021003017;2;No
13603021003034;2;No
13603022005096;2;No
13604031001023;2;No
13604031002006;2;No
13604031003001;2;No
13604031004002;2;No
13604031004016;2;No
13604041001033;2;No
13604041002003;2;No
13604041003021;2;No
13604041003034;2;No
13604041004011;2;No
13604041004033;2;No
13604041005024;2;No
13604041006001;2;No
13604041006014;2;No
13605011001012;2;No
13605011001021;2;No
13605011002020;2;No
13605011003001;2;No
13605011003013;2;No
13605011003027;2;No
13605011003034;2;No
13605011004001;2;No
13605011004006;2;No
13605011004007;2;No
13605011005005;2;No
13605011005023;2;No
13605011005032;2;No
13605011005036;2;No
13605021001004;2;No
13605021002006;2;No
13605021002012;2;No
13605021002017;2;No
13605021002018;2;No
13605021003001;2;No
13605021003502;2;No
13605021004008;2;No
13605021004016;2;No
13605021008009;2;No
13605021008011;2;No
13605021008013;2;No
13605031001019;2;No
13605031001021;2;No
13605031002012;2;No
13605031002024;2;No
13605031002500;2;No
13605031003001;2;No
13605031004001;2;No
13605031005002;2;No
13605031005008;2;No
13605031005013;2;No
13605031005014;2;No
13605031005019;2;No
13605031006005;2;No
13605031006006;2;No
13605031006011;2;No
13605031006019;2;No
13605031007009;2;No
13101011001005;1;No
13101011001007;1;No
13101011003007;1;No
13101011003009;1;No
13101011004005;1;No
13101011004006;1;No
13101021001009;1;No
13101021003001;1;No
13101021005017;1;No
13101021005033;1;No
13101021006001;1;No
13101021007005;1;No
13101031003003;1;No
13101031004004;1;No
13101031005002;1;No
13101031006002;1;No
13101031007006;1;No
13101041001001;1;No
13101041001002;1;No
13101041001005;1;No
13101041001006;1;No
13101041002012;1;No
13101041004001;1;No
13101041004002;1;No
13101041004010;1;No
13101041005006;1;No
13101041005011;1;No
13101041005012;1;No
13101051001009;1;No
13101051002002;1;No
13101051002018;1;No
13101051002022;1;No
13101051003006;1;No
13101051003008;1;No
13101051003010;1;No
13101061001001;1;No
13101061001004;1;No
13101061001009;1;No
13101061002013;1;No
13101061002016;1;No
13101061003002;1;No
13101061003009;1;No
13101061003011;1;No
13101061003012;1;No
13101061003014;1;No
13101071001002;1;No
13101071001012;1;No
13101071001015;1;No
13101071002013;1;No
13101071002015;1;No
13101071002017;1;No
13101071002020;1;No
13101071003001;1;No
13101071003008;1;No
13101081002004;1;No
13101081002018;1;No
13101081003008;1;No
13101081003017;1;No
13101081003018;1;No
13101091001010;1;No
13101091001015;1;No
13101091001016;1;No
13101091001020;1;No
13101091001022;1;No
13101091002008;1;No
13101091002901;1;No
13101091003005;1;No
13101091004001;1;No
13101091004012;1;No
13101091004016;1;No
13101091004020;1;No
13101101001001;1;No
13101101004002;1;No
13101101005002;1;No
13101111002001;1;No
13101111005001;1;No
13101111008001;1;No
13101111008002;1;No
13101111010001;1;No
13101111011002;1;No
13101111012003;1;No
13101111012901;1;No
13101111016001;1;No
13101111017005;1;No
13101121001006;1;No
13101121001007;1;No
13101121001009;1;No
13101121001010;1;No
13101121002002;1;No
13101121002003;1;No
13101121005006;1;No
13101121005901;1;No
13101131001005;1;No
13101131001901;1;No
13101131003002;1;No
13101131004004;1;No
13101131005004;1;No
13101131007001;1;No
13101131007003;1;No
13101131007004;1;No
13101131009005;1;No
13101141001014;1;No
13101141001024;1;No
13101141002004;1;No
13101141002005;1;No
13101141002007;1;No
13101141002010;1;No
13101141003001;1;No
13101151001014;1;No
13101151001020;1;No
13101151002002;1;No
13101151002003;1;No
13101151003003;1;No
13101151003007;1;No
13101151004009;1;No
13101151004012;1;No
13101161002002;1;No
13101161002012;1;No
13101161002020;1;No
13101161002024;1;No
13101161002031;1;No
13101161002034;1;No
13101161003001;1;No
13101171001003;1;No
13101171001008;1;No
13101171001012;1;No
13101171001015;1;No
13101171001017;1;No
13101171001019;1;No
13101171001021;1;No
13101171001022;1;No
13101171001036;1;No
13101171001046;1;No
13101171001047;1;No
13101171001051;1;No
13101171001500;1;No
13101171002007;1;No
13101171002008;1;No
13101171002013;1;No
13101171002014;1;No
13101171003009;1;No
13101171003011;1;No
13101171003014;1;No
13101171003020;1;No
13101171003021;1;No
13101171003030;1;No
13101171003032;1;No
13101171003901;1;No
13101181001002;1;No
13101181001008;1;No
13101181001017;1;No
13101181001901;1;No
13101181002006;1;No
13101181002007;1;No
13101181002010;1;No
13101181002013;1;No
13101191001008;1;No
13101191001013;1;No
13101191002008;1;No
13101191003001;1;No
13101191003006;1;No
13101191003008;1;No
13101201001005;1;No
13101201001012;1;No
13101201001015;1;No
13101201001021;1;No
13101201002002;1;No
13101201002012;1;No
13101201002017;1;No
13101201002019;1;No
13101201002022;1;No
13101201002023;1;No
13101201002024;1;No
13101201002030;1;No
13101201003002;1;No
13101201003006;1;No
13101201003014;1;No
13101201003017;1;No
13101201003021;1;No
13101201003026;1;No
13101201003032;1;No
13101211001004;1;No
13101211001007;1;No
13101211001008;1;No
13101211001012;1;No
13101211001017;1;No
13101211001019;1;No
13101211001020;1;No
13101211001028;1;No
13101211001030;1;No
13101211002003;1;No
13101211002015;1;No
13101211002016;1;No
13101211002024;1;No
13101231001001;1;No
13101231001003;1;No
13101231001005;1;No
13101231001006;1;No
13101231001013;1;No
13101231001014;1;No
13101231001016;1;No
13101231001018;1;No
13101241001002;1;No
13101241001019;1;No
13101241001034;1;No
13101241001036;1;No
13101241002001;1;No
13101241002004;1;No
13101241002008;1;No
13101241002012;1;No
13101241002014;1;No
13101241002016;1;No
13101241002019;1;No
13101241002026;1;No
13101241002028;1;No
13101241002029;1;No
13101241002033;1;No
13101241002036;1;No
13101241002043;1;No
13101241002901;1;No
13101251001001;1;No
13101251001012;1;No
13101251001016;1;No
13101251001018;1;No
13101251001024;1;No
13101251001025;1;No
13101251001033;1;No
13101251001034;1;No
13101251001041;1;No
13101251001901;1;No
13101261001020;1;No
13101261001024;1;No
13101261001035;1;No
13101261001901;1;No
13101271001010;1;No
13101271001012;1;No
13101271001016;1;No
13101271001017;1;No
13101271002003;1;No
13101271002005;1;No
13101271002011;1;No
13101271003003;1;No
13101271003006;1;No
13101271003007;1;No
13101271003011;1;No
13101271003013;1;No
13101271004003;1;No
13101271004007;1;No
13101281002006;1;No
13101281003005;1;No
13101281004901;1;No
13101281005002;1;No
13101281005004;1;No
13101281005007;1;No
13101281005008;1;No
13101281006002;1;No
13101291001001;1;No
13102011001012;1;No
13102011001030;1;No
13102011001901;1;No
13102011002007;1;No
13102011002012;1;No
13102011002015;1;No
13102011002022;1;No
13102011002027;1;No
13102011002030;1;No
13102011002031;1;No
13102011003500;1;No
13102011004012;1;No
13102021001009;1;No
13102021001015;1;No
13102021001024;1;No
13102021001025;1;No
13102021001026;1;No
13102021002002;1;No
13102021002003;1;No
13102021002005;1;No
13102021002006;1;No
13102021002007;1;No
13102021002009;1;No
13102021002011;1;No
13102021002019;1;No
13102021003002;1;No
13102021003008;1;No
13102021003016;1;No
13102021003019;1;No
13102021003027;1;No
13102021003500;1;No
13102021004003;1;No
13102021004004;1;No
13102021004005;1;No
13102021004014;1;No
13102021004016;1;No
13102021004018;1;No
13102021004020;1;No
13102031001022;1;No
13102031001029;1;No
13102031001032;1;No
13102031001034;1;No
13102031001035;1;No
13102031001036;1;No
13102031001046;1;No
13102031002003;1;No
13102031002007;1;No
13102031002011;1;No
13102031002018;1;No
13102031002026;1;No
13102031002037;1;No
13102031002044;1;No
13102031002048;1;No
13102031002051;1;No
13102031003004;1;No
13102031003011;1;No
13102031003013;1;No
13102031003014;1;No
13102031003023;1;No
13102031003025;1;No
13102031004001;1;No
13102031004006;1;No
13102031004012;1;No
13102031004030;1;No
13102031005001;1;No
13102031005024;1;No
13102031005041;1;No
13102031005054;1;No
13102031006012;1;No
13102031006016;1;No
13102031006017;1;No
13102031006018;1;No
13102031006025;1;No
13102031006901;1;No
13102031007001;1;No
13102031007006;1;No
13102031007008;1;No
13102031007011;1;No
13102031007016;1;No
13102031007033;1;No
13102031007041;1;No
13102031007045;1;No
13102041001004;1;No
13102041001005;1;No
13102041001007;1;No
13102041001009;1;No
13102041001012;1;No
13102041001020;1;No
13102041001025;1;No
13102041001032;1;No
13102041001037;1;No
13102041001901;1;No
13102041002002;1;No
13102041002021;1;No
13102041002023;1;No
13102041002035;1;No
13102041002041;1;No
13102041002044;1;No
13102041002045;1;No
13102041002050;1;No
13102041002051;1;No
13102041002053;1;No
13102041002059;1;No
13102041002061;1;No
13102041002064;1;No
13102041002070;1;No
13102041002072;1;No
13102041002074;1;No
13102041002076;1;No
13102041003002;1;No
13102041003010;1;No
13102041003015;1;No
13102041003018;1;No
13102041003024;1;No
13102041003025;1;No
13102041003026;1;No
13102041003028;1;No
13102041003029;1;No
13102041003031;1;No
13102041004001;1;No
13102041005006;1;No
13102041006002;1;No
13103011001002;1;No
13103011001008;1;No
13103011001017;1;No
13103011001026;1;No
13103011001027;1;No
13103011002005;1;No
13103011002009;1;No
13103011002010;1;No
13103011002012;1;No
13103011002016;1;No
13103011002017;1;No
13103011002500;1;No
13103011003004;1;No
13103011003006;1;No
13103011003011;1;No
13103011004001;1;No
13103011004004;1;No
13103011004007;1;No
13103011004008;1;No
13103011004010;1;No
13103011004013;1;No
13103011004014;1;No
13103011004017;1;No
13103011004018;1;No
13103011004019;1;No
13103011004020;1;No
13103011004024;1;No
13103011004025;1;No
13103011004031;1;No
13103011005009;1;No
13103011005018;1;No
13103011005022;1;No
13103011005027;1;No
13103011005028;1;No
13103011005032;1;No
13103011005033;1;No
13103011005036;1;No
13103011005045;1;No
13103011005046;1;No
13103011005050;1;No
13103011006008;1;No
13103011006009;1;No
13103011006014;1;No
13103011006015;1;No
13103011006019;1;No
13103011006028;1;No
13103021001002;1;No
13103021001003;1;No
13103021001007;1;No
13103021001008;1;No
13103021001009;1;No
13103021001015;1;No
13103021001016;1;No
13103021001027;1;No
13103021001901;1;No
13103021002005;1;No
13103021002013;1;No
13103021003001;1;No
13103021003004;1;No
13103021003006;1;No
13103021003008;1;No
13103021003009;1;No
13103021003013;1;No
13103021004001;1;No
13103021004005;1;No
13103021004014;1;No
13103021004015;1;No
13103021004016;1;No
13103021004022;1;No
13103021004025;1;No
13103021004029;1;No
13103021004033;1;No
13103021004034;1;No
13103021004036;1;No
13103021005004;1;No
13103021005005;1;No
13103021005009;1;No
13103021005010;1;No
13103021005015;1;No
13103021005018;1;No
13103021005025;1;No
13103021005026;1;No
13103021005028;1;No
13103031001006;1;No
13103031001009;1;No
13103031001010;1;No
13103031001013;1;No
13103031002002;1;No
13103031002004;1;No
13103031002010;1;No
13103031002024;1;No
13103031003009;1;No
13103031003018;1;No
13103031003019;1;No
13103031003035;1;No
13103031003038;1;No
13103031003041;1;No
13103031003901;1;No
13103041001003;1;No
13103041001009;1;No
13103041001012;1;No
13103041001020;1;No
13103041001021;1;No
13103041001027;1;No
13103041001030;1;No
13103041001901;1;No
13103041002002;1;No
13103041002006;1;No
13103041002015;1;No
13103041002017;1;No
13103041002023;1;No
13103041003009;1;No
13103041003011;1;No
13103041003015;1;No
13103041003026;1;No
13103041003036;1;No
13103041003037;1;No
13103041003901;1;No
13103051001004;1;No
13103051001007;1;No
13103051001009;1;No
13103051001015;1;No
13103051001018;1;No
13103051001019;1;No
13103051001020;1;No
13103051001022;1;No
13103051001027;1;No
13103051001028;1;No
13103051001033;1;No
13103051002002;1;No
13103051002005;1;No
13103051002035;1;No
13103051002041;1;No
13103051002042;1;No
13103051002044;1;No
13103051002046;1;No
13103051002047;1;No
13103061001011;1;No
13103061001012;1;No
13103061001013;1;No
13103061001014;1;No
13103061001017;1;No
13103061001019;1;No
13103061001032;1;No
13103061001033;1;No
13103061002002;1;No
13103061002003;1;No
13103061002009;1;No
13103061002021;1;No
13103061002025;1;No
13103061002027;1;No
13103061002030;1;No
13103061003003;1;No
13103061003005;1;No
13103061003016;1;No
13103061003017;1;No
13103061003018;1;No
13103061003019;1;No
13103061003023;1;No
13103061003026;1;No
13103061004002;1;No
13103061004006;1;No
13103061004007;1;No
13103061004017;1;No
13103061004021;1;No
13103061004035;1;No
13103071001005;1;No
13103071001011;1;No
13103071001014;1;No
13103071001027;1;No
13103071001028;1;No
13103071002004;1;No
13103071002012;1;No
13103071002017;1;No
13103071002018;1;No
13103071002026;1;No
13103071002028;1;No
13103071003002;1;No
13103071003008;1;No
13103071003013;1;No
13103071003016;1;No
13103071003018;1;No
13103071003019;1;No
13103071003023;1;No
13103071003024;1;No
13103071003025;1;No
13103071003026;1;No
13103071003027;1;No
13103071003029;1;No
13103071003031;1;No
13103071003037;1;No
13103071003040;1;No
13103071004010;1;No
13103071004012;1;No
13103071004015;1;No
13103071004019;1;No
13103071004022;1;No
13103071005001;1;No
13103071005002;1;No
13103071005004;1;No
13103071005009;1;No
13103071005015;1;No
13103071005016;1;No
13103071005022;1;No
13103071005026;1;No
13103071005027;1;No
13103071005030;1;No
13103071005033;1;No
13103071005034;1;No
13103071005038;1;No
13103071005043;1;No
13103081001011;1;No
13103081001014;1;No
13103081001019;1;No
13103081001021;1;No
13103081001037;1;No
13103081001038;1;No
13103081002008;1;No
13103081002011;1;No
13103081002013;1;No
13103081002021;1;No
13103081002025;1;No
13103081002038;1;No
13103081002039;1;No
13103081003003;1;No
13103081003010;1;No
13103081003014;1;No
13103081003024;1;No
13103081003038;1;No
13103081003043;1;No
13103081003050;1;No
13103081003059;1;No
13103091001006;1;No
13103091001009;1;No
13103091001014;1;No
13103091001015;1;No
13103091001022;1;No
13103091001023;1;No
13103091002014;1;No
13103091002016;1;No
13103091002017;1;No
13103091002027;1;No
13103091003002;1;No
13103091003019;1;No
13103091003024;1;No
13103091003027;1;No
13103091003030;1;No
13103091003031;1;No
13103091003035;1;No
13103091003040;1;No
13103091003042;1;No
13103091003043;1;No
13103091003044;1;No
13103091003046;1;No
13103091003048;1;No
13103091003050;1;No
13103091004001;1;No
13103091004002;1;No
13103091004006;1;No
13104011001004;1;No
13104011001005;1;No
13104011001008;1;No
13104011001009;1;No
13104011001015;1;No
13104011001016;1;No
13104011001017;1;No
13104011001018;1;No
13104011001021;1;No
13104011001022;1;No
13104011001028;1;No
13104011002002;1;No
13104011002009;1;No
13104011002016;1;No
13104011002020;1;No
13104011002021;1;No
13104011002025;1;No
13104011003005;1;No
13104011003020;1;No
13104011003021;1;No
13104021001001;1;No
13104021001004;1;No
13104021001006;1;No
13104021001008;1;No
13104021002008;1;No
13104021002009;1;No
13104021002013;1;No
13104021002021;1;No
13104021002026;1;No
13104021002037;1;No
13104021002039;1;No
13104021002047;1;No
13104021002049;1;No
13104021003016;1;No
13104021003025;1;No
13104021003026;1;No
13104021003033;1;No
13104021003034;1;No
13104021003038;1;No
13104021003040;1;No
13104021003043;1;No
13104021003046;1;No
13104021003048;1;No
13104021004029;1;No
13104021004035;1;No
13104021004038;1;No
13104021004039;1;No
13104021004046;1;No
13104021004049;1;No
13104021004050;1;No
13104021004053;1;No
13104021004057;1;No
13104021004060;1;No
13104021004061;1;No
13104021004501;1;No
13104031001003;1;No
13104031001007;1;No
13104031001008;1;No
13104031001016;1;No
13104031001018;1;No
13104031001024;1;No
13104031001028;1;No
13104031001029;1;No
13104031001033;1;No
13104031001036;1;No
13104031001901;1;No
13104031002004;1;No
13104031002008;1;No
13104031002014;1;No
13104031002015;1;No
13104031002025;1;No
13104031003001;1;No
13104031003002;1;No
13104031003003;1;No
13104031003012;1;No
13104031003017;1;No
13104031004004;1;No
13104031004013;1;No
13104031004017;1;No
13104031004019;1;No
13104031005003;1;No
13104031005005;1;No
13104031005017;1;No
13104031005018;1;No
13104031005020;1;No
13104031005024;1;No
13104031005025;1;No
13104031005026;1;No
13104041001003;1;No
13104041001014;1;No
13104041001018;1;No
13104041001028;1;No
13104041001030;1;No
13104041002004;1;No
13104041002007;1;No
13104041002012;1;No
13104041002017;1;No
13104041002023;1;No
13104041002026;1;No
13104041002029;1;No
13104041002031;1;No
13104041002036;1;No
13104041002901;1;No
13104041003010;1;No
13104041003015;1;No
13104041003016;1;No
13104041003017;1;No
13104041003021;1;No
13104041003024;1;No
13104041003032;1;No
13104041003901;1;No
13104041004009;1;No
13104041004010;1;No
13104041004018;1;No
13104041004021;1;No
13104041004038;1;No
13104041004043;1;No
13104051001003;1;No
13104051001007;1;No
13104051001008;1;No
